BRAND,NAME,ORI,CN CODE,QTY,AED,USD
FATIMA,NEROLI OIL,ESSENTIAL OIL / NEROLI OIL,,1,475.00,130.00
FATIMA,VETIVER OIL,ESSENTIAL OIL / VETIVER OIL,,1,1080.00,295.00
FATIMA,CEDARWOOD OIL,ESSENTIAL OIL / CEDARWOOD OIL,,1,420.00,115.00
FATIMA,BOIS IMPERIAL TOP,ESSENTIAL PARFUMS / BOIS IMPERIAL TOP,S400307,1,1350.00,369.00
FATIMA,BOIS IMPERIAL EXTRAIT,ESSENTIAL PARFUMS / BOIS IMPERIAL EXTRAIT,PB544,1,1300.00,355.00
FATIMA,ORANGE X SANTAL,ESSENTIAL PARFUMS / ORANGE X SANTAL,PB08013,1,1300.00,355.00
FATIMA,OSMANTHUS ABSOLU,ESSENTIAL PARFUMS / OSMANTHUS ABSOLU,S400506,1,640.00,174.00
FATIMA,NICE BERGAMOTE,ESSENTIAL PARFUMS / NICE BERGAMOTE,,1,1105.00,302.00
FATIMA,PLEASURES,ESTEE LAUDER / PLEASURES,S400265,1,440.00,120.00
FATIMA,WHITE LINEN,ESTEE LAUDER / WHITE LINEN,S400292,1,580.00,158.00
FATIMA,PRIVATE COLLECTION,ESTEE LAUDER / PRIVATE COLLECTION,,1,640.00,175.00
FATIMA,AMBER SKY,EX NIHILO / AMBER SKY,,1,750.00,205.00
FATIMA,ATLAS FEVER,EX NIHILO / ATLAS FEVER,,1,475.00,130.00
FATIMA,CITIZEN X,EX NIHILO / CITIZEN X,,1,810.00,221.00
FATIMA,EXPLICITE,EX NIHILO / EXPLICITE,,1,475.00,130.00
FATIMA,FLEUR NARCOTIQUE TOP,EX NIHILO / FLEUR NARCOTIQUE TOP,S400107,1,920.00,251.00
FATIMA,FLEUR NARCOTIQUE LOVE EDITION,EX NIHILO / FLEUR NARCOTIQUE LOVE EDITION,,1,590.00,161.00
FATIMA,FLEUR NARCOTIQUE BLOSSOM,EX NIHILO / FLEUR NARCOTIQUE BLOSSOM,,1,920.00,251.00
FATIMA,FLEUR NARCOTIQUE EXTRAIT DE PAR,EX NIHILO / FLEUR NARCOTIQUE EXTRAIT DE PAR,,1,1500.00,410.00
FATIMA,FRENCH AFFAIR,EX NIHILO / FRENCH AFFAIR,,1,1140.00,311.00
FATIMA,LOVE SHOT,EX NIHILO / LOVE SHOT,,1,640.00,175.00
FATIMA,SUBLIME ESSENCE OUD,EX NIHILO / SUBLIME ESSENCE OUD,,1,810.00,221.00
FATIMA,SWEET MORPHINE,EX NIHILO / SWEET MORPHINE,,1,810.00,221.00
FATIMA,VENENUM KISS,EX NIHILO / VENENUM KISS,,1,810.00,221.00
FATIMA,VETIVER MOLOKO,EX NIHILO / VETIVER MOLOKO,,1,920.00,251.00
FATIMA,GENERATIONS,EX NIHILO / GENERATIONS,PB4857,1,1200.00,327.00
FATIMA,CHANDIGRAH EXPRESS,EX NIHILO / CHANDIGRAH EXPRESS,PB467,1,950.00,245.00
FATIMA,EMERALD ROYALS,EX NIHILO / EMERALD ROYALS,,1,1000.00,273.00
FATIMA,VENENUM KISS TOP,EX NIHILO / VENENUM KISS TOP,,1,1300.00,355.00
FATIMA,IDLE HOUR,EX NIHILO / IDLE HOUR,,1,1250.00,342.00
FATIMA,SANTAL CALLING,EX NIHILO / SANTAL CALLING,,1,1430.00,391.00
FATIMA,BLUE TALISMAN TOP,EX NIHILO / BLUE TALISMAN TOP,S40056,1,930.00,254.00
FATIMA,BLUE TALISMAN EXTRAIT TOP,EX NIHILO / BLUE TALISMAN EXTRAIT TOP,,1,1700.00,464.00
FATIMA,BLUE TALISMAN EXTRAIT,EX NIHILO / BLUE TALISMAN EXTRAIT,PB845,1,1200.00,327.00
FATIMA,THE HEDONIST TOP,EX NIHILO / THE HEDONIST TOP,S400481,1,1300.00,355.00
FATIMA,CHANDIGARH EXPRESS,EX NIHILO / CHANDIGARH EXPRESS,,1,530.00,145.00
FATIMA,SCARLET SANDS,EX NIHILO / SCARLET SANDS,S400209,1,850.00,232.00
FATIMA,LUST IN PARADISE,EX NIHILO / LUST IN PARADISE,,1,850.00,232.00
FATIMA,BRUT ORIGINAL,FABERGE / BRUT ORIGINAL,,1,560.00,153.00
FATIMA,FERRARI RED,FERRARI / FERRARI RED,,1,475.00,130.00
FATIMA,FIDJI TOP,FIDJI / FIDJI TOP,,1,530.00,145.00
FATIMA,FIXATIVE TOP,FIXATIVE / FIXATIVE TOP,S40099,1,550.00,150.00
FATIMA,ONE UMBRELLA FOR TWO,FLORAIKU / ONE UMBRELLA FOR TWO,,1,920.00,251.00
FATIMA,FOGG PARADISE,FOGG / FOGG PARADISE,,1,475.00,130.00
FATIMA,OUD ROUGE INTENSE TOP,FRAGRANCE DU BOIS / OUD ROUGE INTENSE TOP,S400542,1,1200.00,327.00
FATIMA,OUD VERT INTENSE TOP,FRAGRANCE DU BOIS / OUD VERT INTENSE TOP,S400543,1,1200.00,327.00
FATIMA,PARISIAN PARFUM TOP,FRAGRANCE DU BOIS / PARISIAN PARFUM TOP,S400544,1,1050.00,286.00
FATIMA,SANTAL COMPLET,FRAGRANCE DU BOIS / SANTAL COMPLET,,1,650.00,178.00
FATIMA,LONDON OUD TOP,FRAGRANCE DU BOIS / LONDON OUD TOP,S400519,1,900.00,245.00
FATIMA,RUDE CHERRY,FRAGRANCE DU BOIS / RUDE CHERRY,PB455,1,1300.00,355.00
FATIMA,SIRENE TOP,FRAGRANCE DU BOIS / SIRENE TOP,S400469,1,1300.00,355.00
FATIMA,LUCIUS TOP,FRAGRANCE DU BOIS / LUCIUS TOP,S400504,1,1550.00,423.00
FATIMA,RUDE OUD,FRAGRANCE DU BOIS / RUDE OUD,PB576,1,1300.00,355.00
FATIMA,ZEST MARTIN,FRAGRANCE DU BOIS / ZEST MARTIN,,1,475.00,130.00
FATIMA,TROPIQUES TOP,FRAGRANCE DU BOIS / TROPIQUES TOP,S400405,1,930.00,254.00
FATIMA,DATE FOR MEN,FRAGRANCE ONE / DATE FOR MEN,PB548,1,1700.00,464.00
FATIMA,OFFICE FOR MEN,FRAGRANCE ONE / OFFICE FOR MEN,,1,1100.00,301.00
FATIMA,ATLANTIS EXTRAIT,FRENCH AVENUE / ATLANTIS EXTRAIT,PB6,1,1050.00,286.00
FATIMA,VULCAN BLACK FRIDAY,FRENCH AVENUE / VULCAN BLACK FRIDAY,,1,700.00,191.00
FATIMA,COCAINE LUZI,FRANCK BOCLET / COCAINE LUZI,,1,640.00,175.00
FATIMA,SUGAR,FRANCK BOCLET / SUGAR,,1,510.00,139.00
FATIMA,FRANCK OLIVIER,FRANCK OLIVIER / FRANCK OLIVIER,PB0813,1,900.00,245.00
FATIMA,AMBER,FRANCK OLIVIER / AMBER,,1,700.00,191.00
FATIMA,GIORGIA MIDNIGHT,FRANCK OLIVIER / GIORGIA MIDNIGHT,,1,730.00,199.00
FATIMA,GIORGIA WOMEN,FRANCK OLIVIER / GIORGIA WOMEN,,1,620.00,169.00
FATIMA,OUD TOUCH,FRANCK OLIVIER / OUD TOUCH,,1,810.00,221.00
FATIMA,SUN JAVA INTENSE,FRANCK OLIVIER / SUN JAVA INTENSE,,1,620.00,169.00
FATIMA,CARNAL FLOWER TOP,FREDERIC MALLE / CARNAL FLOWER TOP,S40073,1,1280.00,350.00
FATIMA,EAU DE MAGNOLIA,FREDERIC MALLE / EAU DE MAGNOLIA,,1,1030.00,281.00
FATIMA,BIGARADE CONCENTREE,FREDERIC MALLE / BIGARADE CONCENTREE,PB44572,1,900.00,245.00
FATIMA,LIPSTICK ROSE,FREDERIC MALLE / LIPSTICK ROSE,,1,750.00,205.00
FATIMA,PROMISE,FREDERIC MALLE / PROMISE,,1,730.00,199.00
FATIMA,HOPE,FREDERIC MALLE / HOPE,PB547,1,1700.00,464.00
FATIMA,PORTRAIT OF A LADY 15TH ANNIVERSARY,FREDERIC MALLE / PORTRAIT OF A LADY 15TH ANNIVERSARY,PB54788,1,1700.00,464.00
FATIMA,MUSC RAVAGEUR,FREDERIC MALLE / MUSC RAVAGEUR,PB487,1,1300.00,355.00
FATIMA,THE MOON,FREDERIC MALLE / THE MOON,,1,620.00,169.00
FATIMA,THE NIGHT TOP,FREDERIC MALLE / THE NIGHT TOP,,1,2620.00,716.00
FATIMA,THE NIGHT/ ATTAR LAIL SUPER,FREDERIC MALLE / THE NIGHT/ ATTAR LAIL SUPER,,1,2950.00,806.00
FATIMA,PORTRAIT OF A LADY TOP,FREDERIC MALLE / PORTRAIT OF A LADY TOP,,1,1500.00,410.00
FATIMA,ACNE STUDIOS TOP,FREDERIC MALLE / ACNE STUDIOS TOP,S400448,1,1550.00,423.00
FATIMA,UNCUT GEM,FREDERIC MALLE / UNCUT GEM,,1,2170.00,593.00
FATIMA,ROSE TONNERRE TOP,FREDERIC MALLE / ROSE TONNERRE TOP,,1,2100.00,574.00
FATIMA,BANANA,FRUITY / BANANA,,1,400.00,109.00
FATIMA,LYCHE,FRUITY / LYCHE,IP470,1,650.00,177.00
FATIMA,CANTALUPE,FRUITY / CANTALUPE,,1,400.00,109.00
FATIMA,WATERMELON,FRUITY / WATERMELON,PB544,1,500.00,137.00
FATIMA,CARDAMOM,FRUITY / CARDAMOM,PB570,1,650.00,178.00
FATIMA,MASMOOM / FAWAKIE,FRUITY / MASMOOM / FAWAKIE,PB581,1,550.00,150.00
FATIMA,CHERRY,FRUITY / CHERRY,SN4001,1,400.00,109.00
FATIMA,COCONUT,FRUITY / COCONUT,SN4003,1,400.00,109.00
FATIMA,FRESH LEMON,FRUITY / FRESH LEMON,SN4002,1,220.00,60.00
FATIMA,LEMON GR,FRUITY / LEMON GR,,1,400.00,109.00
FATIMA,MANGO/LUZI,FRUITY / MANGO/LUZI,,1,475.00,130.00
FATIMA,MASMOOM / FAWAKIE,FRUITY / MASMOOM / FAWAKIE,,1,475.00,130.00
FATIMA,PEACH,FRUITY / PEACH,,1,400.00,109.00
FATIMA,PINEAPPLE,FRUITY / PINEAPPLE,,1,400.00,109.00
FATIMA,STRAWBERRY,FRUITY / STRAWBERRY,,1,400.00,109.00
FATIMA,STRAWBERRY LUZI,FRUITY / STRAWBERRY LUZI,,1,475.00,130.00
FATIMA,STRAWBERRY ICE CREAM,FRUITY / STRAWBERRY ICE CREAM,,1,400.00,109.00
FATIMA,TUTTI FRUITY,FRUITY / TUTTI FRUITY,,1,400.00,109.00
FATIMA,VANILLA COCONUT,FRUITY / VANILLA COCONUT,,1,400.00,109.00
FATIMA,VANILLA GR,FRUITY / VANILLA GR,,1,450.00,123.00
FATIMA,PASSIONEFROUDH,FUGAZZI / PASSIONEFROUDH,PB4566,1,750.00,204.00
FATIMA,ANGEL DUST,FUGAZZI / ANGEL DUST,IP-02,1,1700.00,464.00
FATIMA,SUGARDADDY TOP,FUGAZZI / SUGARDADDY TOP,,1,1050.00,287.00
FATIMA,VANILLA HAZE BODY MIST,FUGAZZI / VANILLA HAZE BODY MIST,PF0091,1,1100.00,301.00
FATIMA,MAGIC MANGO,FUGAZZI / MAGIC MANGO,S400178,1,700.00,191.00
FATIMA,BORNTOSTANDOUT,FUGAZZI / BORNTOSTANDOUT,,1,530.00,145.00
FATIMA,ATTAR FULL,FULL / ATTAR FULL,,1,450.00,123.00
FATIMA,GERANIUM BST,GERANIUM BST / GERANIUM BST,,1,475.00,130.00
FATIMA,BORABORA,GIARDINI DI TOSCANA / BORABORA,PB5470,1,1400.00,382.00
FATIMA,ORO E MIELE,GIARDINI DI TOSCANA / ORO E MIELE,S400528,1,670.00,183.00
FATIMA,ROSSO RUBINO,GIARDINI DI TOSCANA / ROSSO RUBINO,PB471,1,1050.00,286.00
FATIMA,BIANCO ORO,GIARDINI DI TOSCANA / BIANCO ORO,PB048,1,1300.00,355.00
FATIMA,BIANCO LATTE TOP,GIARDINI DI TOSCANA / BIANCO LATTE TOP,S400483,1,750.00,205.00
FATIMA,AMBASSADOR MEN,GISADA / AMBASSADOR MEN,,1,980.00,268.00
FATIMA,IMPERIAL VELLEY,GISSAH / IMPERIAL VELLEY,S400152,1,700.00,191.00
FATIMA,HUDSON VALLEY,GISSAH / HUDSON VALLEY,S400133,1,640.00,175.00
FATIMA,LIQUID GOLD TOP,GISSAH / LIQUID GOLD TOP,S400463,1,1100.00,301.00
FATIMA,CASTILLA TOP,GISSAH / CASTILLA TOP,S400139,1,1000.00,273.00
FATIMA,MARTINIQUE OSMANTHUS,GISSAH / MARTINIQUE OSMANTHUS,S400257,1,650.00,178.00
FATIMA,LA LUNA VALLY,GISSAH / LA LUNA VALLY,,1,1080.00,295.00
FATIMA,ONE & ONLY,GISSAH / ONE & ONLY,,1,950.00,260.00
FATIMA,CAPRI,GISSAH / CAPRI,,1,520.00,142.00
FATIMA,THE LEGEND OF SKY HORIZON TOP,GISSAH / THE LEGEND OF SKY HORIZON TOP,S400210,1,1000.00,273.00
FATIMA,HELEN EDP,GISSAH / HELEN EDP,S400131,1,500.00,137.00
FATIMA,THE LEGEND OF SKY NEXUS,GISSAH / THE LEGEND OF SKY NEXUS,S400202,1,1000.00,273.00
FATIMA,SAVA TOP,GISSAH / SAVA TOP,S400172,1,1050.00,287.00
FATIMA,MONTANA,GISSAH / MONTANA,S400173,1,680.00,186.00
FATIMA,AKOYA TOP,GISSAH / AKOYA TOP,S400318,1,950.00,260.00
FATIMA,HUDSON II,GISSAH / HUDSON II,S400192,1,580.00,158.00
FATIMA,SANAD,GISSAH / SANAD,S400197,1,750.00,204.00
FATIMA,MAVRO,GISSAH / MAVRO,,1,1065.00,291.00
FATIMA,SIENA VALLEY,GISSAH / SIENA VALLEY,,1,850.00,232.00
FATIMA,TANGO,GISSAH / TANGO,,1,1370.00,374.00
FATIMA,IMPERIAL II,GISSAH / IMPERIAL II,,1,1300.00,355.00
FATIMA,VESTA MUSK,GISSAH / VESTA MUSK,,1,1100.00,301.00
FATIMA,ABDUL MAJEED ABDULLAH,GISSAH / ABDUL MAJEED ABDULLAH,,1,475.00,130.00
FATIMA,BANAFSAY,GIVAUDAN / BANAFSAY,,1,750.00,205.00
FATIMA,GENTLEMAN SOCIETY SPORT,GIVENCHY / GENTLEMAN SOCIETY SPORT,S400414,1,650.00,177.00
FATIMA,GENTLMAN SOCIETY EAU DE PARFUM AMBRE,GIVENCHY / GENTLMAN SOCIETY EAU DE PARFUM AMBRE,PB5857,1,750.00,204.00
FATIMA,EAUDEMOISELLE DE GIVENCHY,GIVENCHY / EAUDEMOISELLE DE GIVENCHY,PB8050,1,950.00,260.00
FATIMA,AMARIGE,GIVENCHY / AMARIGE,,1,920.00,251.00
FATIMA,EAU DE MOISELLE,GIVENCHY / EAU DE MOISELLE,,1,475.00,130.00
FATIMA,IRRESISTABLE NECTER EDP TOP,GIVENCHY / IRRESISTABLE NECTER EDP TOP,S400491,1,850.00,232.00
FATIMA,IRRESISTABLE,GIVENCHY / IRRESISTABLE,PB055,1,1050.00,286.00
FATIMA,FANTASQUE,GIVENCHY / FANTASQUE,PB0055,1,1050.00,286.00
FATIMA,PLAY INTENSE,GIVENCHY / PLAY INTENSE,PB0054,1,900.00,245.00
FATIMA,GARCON MANQUE TOP,GIVENCHY / GARCON MANQUE TOP,S400486,1,1100.00,301.00
FATIMA,GENTLEMAN TOP,GIVENCHY / GENTLEMAN TOP,PB5457,1,1000.00,273.00
FATIMA,GIVENCHY BLUE LEBLE,GIVENCHY / GIVENCHY BLUE LEBLE,,1,475.00,130.00
FATIMA,GIVENCHY PLAY WOMAN,GIVENCHY / GIVENCHY PLAY WOMAN,,1,475.00,130.00
FATIMA,HOT COUTURE,GIVENCHY / HOT COUTURE,,1,475.00,130.00
FATIMA,L' INTERDIT ( 2018 ) TOP,GIVENCHY / L' INTERDIT ( 2018 ) TOP,S400379,1,950.00,260.00
FATIMA,ONLY GENTLEMAN,GIVENCHY / ONLY GENTLEMAN,,1,475.00,130.00
FATIMA,PI GIVENCHY,GIVENCHY / PI GIVENCHY,,1,475.00,130.00
FATIMA,L'INTERDIT LE PARFUM,GIVENCHY / L'INTERDIT LE PARFUM,S400430,1,850.00,232.00
FATIMA,L'INTERDIT ABSOLU TOP,GIVENCHY / L'INTERDIT ABSOLU TOP,S400431,1,990.00,270.00
FATIMA,AMARIGE,GIVENCHY / AMARIGE,,1,475.00,130.00
FATIMA,L'INTERDIT EAU DE PARFUM INTENSE,GIVENCHY / L'INTERDIT EAU DE PARFUM INTENSE,,1,750.00,205.00
FATIMA,L' INTERDIT EDP ROUGE,GIVENCHY / L' INTERDIT EDP ROUGE,,1,900.00,246.00
FATIMA,GENTLEMAN RESERVE PRIVEE,GIVENCHY / GENTLEMAN RESERVE PRIVEE,,1,475.00,130.00
FATIMA,VERY IRRESISTIBLE,GIVENCHY / VERY IRRESISTIBLE,,1,700.00,191.00
FATIMA,PLAY FOR HER,GIVENCHY / PLAY FOR HER,,1,650.00,178.00
FATIMA,ANGE OU DEMON LE SECRET,GIVENCHY / ANGE OU DEMON LE SECRET,,1,670.00,183.00
FATIMA,L'ENFANT TERRIBLE,GIVENCHY / L'ENFANT TERRIBLE,,1,580.00,158.00
FATIMA,GENTLEMEAN SOCIETY,GIVENCHY / GENTLEMEAN SOCIETY,,1,475.00,130.00
FATIMA,GARCON MANQUE,GIVENCHY / GARCON MANQUE,,1,880.00,240.00
FATIMA,BOHEMIAN LIME,GOLDFIELD & BANKS / BOHEMIAN LIME,PB07,1,1200.00,327.00
FATIMA,SILKY WOODS ELIXIR,GOLDFIELD & BANKS / SILKY WOODS ELIXIR,PB024,1,1500.00,409.00
FATIMA,PURPLE SUEDE,GOLDFIELD & BANKS / PURPLE SUEDE,IP-010,1,1400.00,382.00
FATIMA,INGENIOUS GINGER,GOLDFIELD & BANKS / INGENIOUS GINGER,,1,800.00,218.00
FATIMA,PACIFIC ROCK FLOWER,GOLDFIELD & BANKS / PACIFIC ROCK FLOWER,PB48,1,1300.00,355.00
FATIMA,SILKY WOODS,GOLDFIELD & BANKS / SILKY WOODS,,1,650.00,178.00
FATIMA,MANGO AOUD,GRITTI / MANGO AOUD,S40091,1,620.00,169.00
FATIMA,GUILTY ABSOLU DE PARFUM POUR HOMME,GUCCI / GUILTY ABSOLU DE PARFUM POUR HOMME,S400211,1,700.00,191.00
FATIMA,FADING AUTUMN SCENTED WATER TOP,GUCCI / FADING AUTUMN SCENTED WATER TOP,S400269,1,1300.00,355.00
FATIMA,BAMBOO,GUCCI / BAMBOO,,1,475.00,130.00
FATIMA,GUCCI ENVY POUR FEMME,GUCCI / GUCCI ENVY POUR FEMME,,1,475.00,130.00
FATIMA,GUCCI BY GUCCI,GUCCI / GUCCI BY GUCCI,,1,800.00,219.00
FATIMA,GUCCI BY GUCCI SPORT MAN,GUCCI / GUCCI BY GUCCI SPORT MAN,,1,475.00,130.00
FATIMA,GUCCI GUILTY ABSOLUTE MAN,GUCCI / GUCCI GUILTY ABSOLUTE MAN,,1,475.00,130.00
FATIMA,GUCCI GUILTY ABSOLUTE WOMAN,GUCCI / GUCCI GUILTY ABSOLUTE WOMAN,,1,475.00,130.00
FATIMA,OSMANTHUS NECTAR TOP,GUCCI / OSMANTHUS NECTAR TOP,,1,1850.00,505.00
FATIMA,GUCCI GUILTY OUD,GUCCI / GUCCI GUILTY OUD,,1,475.00,130.00
FATIMA,GUCCI GUILTY WOMEN,GUCCI / GUCCI GUILTY WOMEN,S40038,1,270.00,73.00
FATIMA,GUCCI GUILTY POUR HOMME,GUCCI / GUCCI GUILTY POUR HOMME,S40015,1,530.00,145.00
FATIMA,GUCCI OUD,GUCCI / GUCCI OUD,,1,475.00,130.00
FATIMA,GUCCI INTENSE OUD,GUCCI / GUCCI INTENSE OUD,S400267,1,900.00,246.00
FATIMA,GUCCI PREMIER,GUCCI / GUCCI PREMIER,,1,475.00,130.00
FATIMA,RUSH WOMAN,GUCCI / RUSH WOMAN,,1,475.00,130.00
FATIMA,GUCCI MIDNIGHT STROLL,GUCCI / GUCCI MIDNIGHT STROLL,,1,475.00,130.00
FATIMA,GUCCI A CHANT FOR THE NYMPH,GUCCI / GUCCI A CHANT FOR THE NYMPH,,1,475.00,130.00
FATIMA,GUCCI GUILTY LOVE EDITION,GUCCI / GUCCI GUILTY LOVE EDITION,,1,475.00,130.00
FATIMA,FLORA GORGEOUS JASMINE,GUCCI / FLORA GORGEOUS JASMINE,S40014,1,530.00,145.00
FATIMA,FLORA GORGEOUS GARDENIA INTENSE,GUCCI / FLORA GORGEOUS GARDENIA INTENSE,PB0547,1,1050.00,286.00
FATIMA,BLOOM INTENSE,GUCCI / BLOOM INTENSE,PB054,1,750.00,204.00
FATIMA,BY,GUCCI / BY,PB2557,1,900.00,245.00
FATIMA,TEARS FROM THE MOON,GUCCI / TEARS FROM THE MOON,PB024,1,1100.00,301.00
FATIMA,ENVY FOR MEN,GUCCI / ENVY FOR MEN,PB058,1,800.00,218.00
FATIMA,POUR HOMME,GUCCI / POUR HOMME,PB068,1,900.00,245.00
FATIMA,RUSH MAN,GUCCI / RUSH MAN,PB054,1,800.00,218.00
FATIMA,GUILTY ELIXIR POUR HOMME,GUCCI / GUILTY ELIXIR POUR HOMME,PB544,1,1300.00,355.00
FATIMA,GUCCI GUILTY PARFUM POUR HOMME,GUCCI / GUCCI GUILTY PARFUM POUR HOMME,,1,475.00,130.00
FATIMA,GUCCI GUILTY ELIXIR DE PARFUM POUR HOMME,GUCCI / GUCCI GUILTY ELIXIR DE PARFUM POUR HOMME,,1,910.00,249.00
FATIMA,A REASON TO LOVE TOP,GUCCI / A REASON TO LOVE TOP,,1,1060.00,290.00
FATIMA,THE HEART OF LEO,GUCCI / THE HEART OF LEO,,1,1370.00,374.00
FATIMA,GUILTY BLACK,GUCCI / GUILTY BLACK,,1,520.00,142.00
FATIMA,FLORA GORGEOUS GARDENIA INTENSE,GUCCI / FLORA GORGEOUS GARDENIA INTENSE,,1,925.00,253.00
FATIMA,GUCCI OUD,GUCCI / GUCCI OUD,,1,530.00,145.00
FATIMA,GUCCI GUILTY ABSOLU DE PARFUM POUR FEMME,GUCCI / GUCCI GUILTY ABSOLU DE PARFUM POUR FEMME,,1,810.00,221.00
FATIMA,BLOOM TOP,GUCCI / BLOOM TOP,S40012,1,750.00,205.00
FATIMA,FLORA TOP,GUCCI / FLORA TOP,S40013,1,660.00,180.00
FATIMA,THE LAST DAY OF SUMMER EAU DE PARFUM,GUCCI / THE LAST DAY OF SUMMER EAU DE PARFUM,,1,750.00,205.00
FATIMA,THE VOICE OF THE SNAKE EAU DE PARFUM,GUCCI / THE VOICE OF THE SNAKE EAU DE PARFUM,,1,730.00,199.00
FATIMA,A FLORAL VERSE,GUCCI / A FLORAL VERSE,,1,1060.00,290.00
FATIMA,FLORA GORGEOUS GARDENIA,GUCCI / FLORA GORGEOUS GARDENIA,,1,550.00,150.00
FATIMA,FLORA GORGEOUS ORCHID TOP,GUCCI / FLORA GORGEOUS ORCHID TOP,,1,880.00,240.00
FATIMA,GUERLAIN TABAC SAHARA,GUERLAIN / GUERLAIN TABAC SAHARA,S400111,1,800.00,218.00
FATIMA,L'HOMME IDÉAL COLOGNE FORTE,GUERLAIN / L'HOMME IDÉAL COLOGNE FORTE,S400421,1,670.00,183.00
FATIMA,AMBER ETERNEL,GUERLAIN / AMBER ETERNEL,,1,640.00,175.00
FATIMA,FEVE GOURMANDE,GUERLAIN / FEVE GOURMANDE,S400154,1,920.00,251.00
FATIMA,VETIVER FAUVE,GUERLAIN / VETIVER FAUVE,PB0057,1,1400.00,382.00
FATIMA,ABSOLU ALLEGORIA FLORA BLOOM,GUERLAIN / ABSOLU ALLEGORIA FLORA BLOOM,PB0058,1,1200.00,327.00
FATIMA,NEROLI OUTRE NOIR,GUERLAIN / NEROLI OUTRE NOIR,PB0059,1,2200.00,601.00
FATIMA,SHALIMAR L'ESSENCE TOP,GUERLAIN / SHALIMAR L'ESSENCE TOP,S400532,1,830.00,226.00
FATIMA,ROSE CENTIFOLIA EXTRAIT 1,GUERLAIN / ROSE CENTIFOLIA EXTRAIT 1,PB0061,1,2200.00,601.00
FATIMA,PATCHOULI PARIS,GUERLAIN / PATCHOULI PARIS,PB0062,1,1200.00,327.00
FATIMA,AQUA ALLEGORIA FORTE ROSAPALISSANDRO,GUERLAIN / AQUA ALLEGORIA FORTE ROSAPALISSANDRO,PB0063,1,1800.00,491.00
FATIMA,AMBRE SAMAR TOP,GUERLAIN / AMBRE SAMAR TOP,S400466,1,1400.00,382.00
FATIMA,ROSE AMIRA,GUERLAIN / ROSE AMIRA,S40044,1,600.00,163.00
FATIMA,HABIT ROUGE PARFUM TOP,GUERLAIN / HABIT ROUGE PARFUM TOP,IP-5245,1,1400.00,382.00
FATIMA,HABIT ROUGE EDP,GUERLAIN / HABIT ROUGE EDP,PB0065,1,1300.00,355.00
FATIMA,IRIS PALIDA EXTRAIT 6,GUERLAIN / IRIS PALIDA EXTRAIT 6,PB0066,1,1900.00,519.00
FATIMA,SPIRITUEUSE DOUBLE VANILLA,GUERLAIN / SPIRITUEUSE DOUBLE VANILLA,S400480,1,850.00,232.00
FATIMA,LA PETITE ROBE NOIR,GUERLAIN / LA PETITE ROBE NOIR,PB0068,1,1100.00,301.00
FATIMA,BERGAMOTE FANTASTICO EXTRAIT11,GUERLAIN / BERGAMOTE FANTASTICO EXTRAIT11,PB0069,1,2100.00,573.00
FATIMA,ROSE CENTIFOLIA EXTRAIT 1,GUERLAIN / ROSE CENTIFOLIA EXTRAIT 1,PB0070,1,2300.00,628.00
FATIMA,HERBES TROUBLANTES,GUERLAIN / HERBES TROUBLANTES,IP-5804,1,1300.00,355.00
FATIMA,AQUA ALLEGORIA PERA GRANITA,GUERLAIN / AQUA ALLEGORIA PERA GRANITA,,1,750.00,205.00
FATIMA,BOIS MYSTERIEUX,GUERLAIN / BOIS MYSTERIEUX,,1,750.00,205.00
FATIMA,TOBACCO HONEY TOP,GUERLAIN / TOBACCO HONEY TOP,S400450,1,1300.00,355.00
FATIMA,CUIR INTENSE,GUERLAIN / CUIR INTENSE,,1,860.00,235.00
FATIMA,ENCENS MYTHIQUE,GUERLAIN / ENCENS MYTHIQUE,,1,750.00,205.00
FATIMA,MON GUERLAIN,GUERLAIN / MON GUERLAIN,,1,670.00,183.00
FATIMA,MON GUERLAIN EDP INTENSE,GUERLAIN / MON GUERLAIN EDP INTENSE,,1,750.00,205.00
FATIMA,SAMSARA,GUERLAIN / SAMSARA,S40019,1,650.00,178.00
FATIMA,SANTAL ROYAL,GUERLAIN / SANTAL ROYAL,S400283,1,650.00,178.00
FATIMA,MON GUERLAIN BLOOM OF ROSES EDP,GUERLAIN / MON GUERLAIN BLOOM OF ROSES EDP,,1,860.00,235.00
FATIMA,LES ABSOLUS D ORIENT PATCHOULI ARDENT,GUERLAIN / LES ABSOLUS D ORIENT PATCHOULI ARDENT,,1,1190.00,325.00
FATIMA,MUSK NOBLE,GUERLAIN / MUSK NOBLE,,1,475.00,130.00
FATIMA,OUD ESSENTIEL,GUERLAIN / OUD ESSENTIEL,,1,475.00,130.00
FATIMA,PATCHOULI ARDENT,GUERLAIN / PATCHOULI ARDENT,,1,475.00,130.00
FATIMA,AQUA ALLEGORIA FLORA SALVAGGIA,GUERLAIN / AQUA ALLEGORIA FLORA SALVAGGIA,,1,970.00,265.00
FATIMA,PECHE MIRAGE TOP,GUERLAIN / PECHE MIRAGE TOP,S400345,1,1200.00,328.00
FATIMA,VANILLE PLANIFOLIA EXTRAIT 21,GUERLAIN / VANILLE PLANIFOLIA EXTRAIT 21,S400476,1,1300.00,355.00
FATIMA,NEROLI OUTRENOIR,GUERLAIN / NEROLI OUTRENOIR,,1,530.00,145.00
